Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Dina,2023-12-23 15:29:52,01:41:00,,Maid in Manhattan,,LG 2016 MStar M2 Standard DTV Smart TV,01:41:01,01:41:01,EG (Egypt)
Dina,2023-12-13 21:04:19,00:31:26,,تحت الوصاية: Season 1: Episode 15,,LG 2016 MStar M2 Standard DTV Smart TV,00:31:45,00:31:45,EG (Egypt)
Dina,2023-12-13 20:39:04,00:25:04,,تحت الوصاية: Season 1: Episode 14,,LG 2016 MStar M2 Standard DTV Smart TV,00:27:31,00:27:31,EG (Egypt)
Dina,2023-12-13 20:05:54,00:33:02,,تحت الوصاية: Season 1: Episode 13,,LG 2016 MStar M2 Standard DTV Smart TV,00:35:29,00:35:29,EG (Egypt)
Dina,2023-12-13 19:31:54,00:33:31,,تحت الوصاية: Season 1: Episode 12,,LG 2016 MStar M2 Standard DTV Smart TV,00:31:26,00:31:26,EG (Egypt)
Dina,2023-12-13 19:03:24,00:28:18,Autoplayed: user action: User_Interaction; ,تحت الوصاية: Season 1: Episode 11,,LG 2016 MStar M2 Standard DTV Smart TV,00:30:49,00:30:49,EG (Egypt)
Dina,2023-12-13 18:34:36,00:28:37,Autoplayed: user action: User_Interaction; ,تحت الوصاية: Season 1: Episode 10,,LG 2016 MStar M2 Standard DTV Smart TV,00:31:06,00:31:06,EG (Egypt)
Dina,2023-12-13 18:11:25,00:15:45,,تحت الوصاية: Season 1: Episode 9,,LG 2016 MStar M2 Standard DTV Smart TV,00:29:34,00:29:34,EG (Egypt)
Dina,2023-12-13 16:34:51,00:00:24,Autoplayed: user action: None; ,Christmas Wedding Planner,,LG 2016 MStar M2 Standard DTV Smart TV,00:00:24,00:00:24,EG (Egypt)
Dina,2023-12-13 16:34:00,00:00:23,Autoplayed: user action: None; ,Just Another Christmas,,LG 2016 MStar M2 Standard DTV Smart TV,00:00:23,00:00:23,EG (Egypt)
Dina,2023-12-13 15:06:51,00:15:47,Autoplayed: user action: User_Interaction; ,تحت الوصاية: Season 1: Episode 9,,LG 2016 MStar M2 Standard DTV Smart TV,00:16:14,Not latest view,EG (Egypt)
Dina,2023-12-13 14:48:12,00:18:29,Autoplayed: user action: User_Interaction; ,تحت الوصاية: Season 1: Episode 8,,LG 2016 MStar M2 Standard DTV Smart TV,00:27:09,00:27:09,EG (Egypt)
Dina,2023-12-13 14:47:51,00:00:05,Autoplayed: user action: None; ,Chef_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:05,00:00:05,EG (Egypt)
Dina,2023-12-10 22:00:44,00:04:21,,تحت الوصاية: Season 1: Episode 8,,LG 2016 MStar M2 Standard DTV Smart TV,00:08:43,Not latest view,EG (Egypt)
Dina,2023-12-10 20:11:01,00:01:57,Autoplayed: user action: None; ,تحت الوصاية: Season 1: Episode 8,,LG 2016 MStar M2 Standard DTV Smart TV,00:02:17,Not latest view,EG (Egypt)
Dina,2023-12-10 19:39:04,00:31:46,Autoplayed: user action: User_Interaction; ,تحت الوصاية: Season 1: Episode 7,,LG 2016 MStar M2 Standard DTV Smart TV,00:33:55,00:33:55,EG (Egypt)
Dina,2023-12-10 19:32:28,00:03:12,Autoplayed: user action: User_Interaction; ,Catering Christmas,,LG 2016 MStar M2 Standard DTV Smart TV,01:24:49,01:24:49,EG (Egypt)
Dina,2023-12-10 17:49:54,01:25:35,Autoplayed: user action: User_Interaction; ,Catering Christmas,,LG 2016 MStar M2 Standard DTV Smart TV,01:25:10,Not latest view,EG (Egypt)
Dina,2023-12-10 17:46:51,00:00:16,Autoplayed: user action: None; ,Supporting Character Clip: Leave the World Behind,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:15,00:00:15,EG (Egypt)
Dina,2023-12-06 18:59:04,00:29:56,,تحت الوصاية: Season 1: Episode 6,,DefaultWidevineAndroidPhone,00:30:21,00:30:21,EG (Egypt)
Dina,2023-12-06 18:28:06,00:30:57,,تحت الوصاية: Season 1: Episode 5,,DefaultWidevineAndroidPhone,00:31:22,00:31:22,EG (Egypt)
Dina,2023-12-06 17:53:14,00:29:22,,تحت الوصاية: Season 1: Episode 4,,DefaultWidevineAndroidPhone,00:31:52,00:31:52,EG (Egypt)
Dina,2023-12-06 17:16:36,00:33:15,,تحت الوصاية: Season 1: Episode 3,,DefaultWidevineAndroidPhone,00:33:03,00:33:03,EG (Egypt)
Dina,2023-12-06 16:44:15,00:31:06,,تحت الوصاية: Season 1: Episode 2,,DefaultWidevineAndroidPhone,00:33:40,00:33:40,EG (Egypt)
Dina,2023-12-06 16:19:33,00:22:03,,تحت الوصاية: Season 1: Episode 1,,DefaultWidevineAndroidPhone,00:31:46,00:31:46,EG (Egypt)
Dina,2023-12-06 16:14:06,00:02:03,,تحت الوصاية: Season 1: Episode 1,,DefaultWidevineAndroidPhone,00:09:48,Not latest view,EG (Egypt)
Dina,2023-12-06 16:13:59,00:00:06,,That El Wesaya: Season 1_hook_03_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:06,00:00:06,EG (Egypt)
Dina,2023-12-06 16:03:58,00:07:51,,تحت الوصاية: Season 1: Episode 1,,DefaultWidevineAndroidPhone,00:07:47,Not latest view,EG (Egypt)
Dina,2023-12-06 07:56:22,00:00:10,Autoplayed: user action: None; ,Teaser: Last Call for Istanbul,TEASER_TRAILER,DefaultWidevineAndroidPhone,00:00:10,00:00:10,EG (Egypt)
Dina,2023-12-05 19:42:51,01:07:56,,Family Switch,,LG 2016 MStar M2 Standard DTV Smart TV,01:07:56,01:07:56,EG (Egypt)
Dina,2023-12-05 15:44:19,00:25:22,,A Stand Worthy of Men,,DefaultWidevineAndroidPhone,01:16:05,Not latest view,EG (Egypt)
Dina,2023-12-04 20:45:23,00:36:59,,A Stand Worthy of Men,,DefaultWidevineAndroidPhone,00:50:49,Not latest view,EG (Egypt)
Dina,2023-12-04 20:09:29,00:07:00,,A Stand Worthy of Men,,DefaultWidevineAndroidPhone,00:13:57,Not latest view,EG (Egypt)
Dina,2023-12-04 18:52:01,00:05:07,,A Stand Worthy of Men,,DefaultWidevineAndroidPhone,00:05:03,Not latest view,EG (Egypt)
Dina,2023-12-04 18:51:22,00:00:28,,Cinemagraph: Death's Door,CINEMAGRAPH,DefaultWidevineAndroidPhone,00:00:05,00:00:05,EG (Egypt)
Dina,2023-11-24 12:25:19,00:06:16,Autoplayed: user action: None; ,Friends: Season 8: The One with Rachel's Date (Episode 5),,DefaultWidevineAndroidPhone,00:06:11,Not latest view,EG (Egypt)
Dina,2023-11-24 12:20:50,00:04:26,,Friends: Season 8: The One with the Videotape (Episode 4),,DefaultWidevineAndroidPhone,00:22:22,00:22:22,EG (Egypt)
Dina,2023-11-22 23:23:22,00:18:02,,Friends: Season 8: The One with the Videotape (Episode 4),,DefaultWidevineAndroidPhone,00:18:02,Not latest view,EG (Egypt)
Dina,2023-11-22 23:01:24,00:21:54,,Friends: Season 8: The One Where Rachel Tells ... (Episode 3),,DefaultWidevineAndroidPhone,00:21:54,00:21:54,EG (Egypt)
Dina,2023-11-22 22:39:57,00:21:22,,Friends: Season 8: The One with the Red Sweater (Episode 2),,DefaultWidevineAndroidPhone,00:21:52,00:21:52,EG (Egypt)
Dina,2023-11-22 22:36:42,00:02:58,,Friends: Season 8: The One After I Do (Episode 1),,DefaultWidevineAndroidPhone,00:22:22,00:22:22,EG (Egypt)
Dina,2023-11-19 22:09:30,00:20:01,,Friends: Season 8: The One After I Do (Episode 1),,DefaultWidevineAndroidPhone,00:20:01,Not latest view,EG (Egypt)
Dina,2023-11-19 22:05:18,00:04:07,,Friends: Season 7: The One with Chandler and Monica's Wedding: Part 2 (Episode 24),,DefaultWidevineAndroidPhone,00:21:52,00:21:52,EG (Egypt)
Dina,2023-11-16 22:32:48,00:13:37,,Friends: Season 7: The One with Chandler and Monica's Wedding: Part 2 (Episode 24),,DefaultWidevineAndroidPhone,00:17:45,Not latest view,EG (Egypt)
Dina,2023-11-15 06:38:57,00:03:57,Autoplayed: user action: None; ,Friends: Season 7: The One with Chandler and Monica's Wedding: Part 2 (Episode 24),,DefaultWidevineAndroidPhone,00:04:12,Not latest view,EG (Egypt)
Dina,2023-11-15 06:35:39,00:03:17,,Friends: Season 7: The One with Chandler and Monica's Wedding: Part 1 (Episode 23),,DefaultWidevineAndroidPhone,00:21:20,00:21:20,EG (Egypt)
Dina,2023-11-15 00:36:33,00:17:36,,Friends: Season 7: The One with Chandler and Monica's Wedding: Part 1 (Episode 23),,DefaultWidevineAndroidPhone,00:18:05,Not latest view,EG (Egypt)
Dina,2023-11-15 00:31:21,00:05:09,,Friends: Season 7: The One with Chandler's Dad (Episode 22),,DefaultWidevineAndroidPhone,00:21:53,00:21:53,EG (Egypt)
Dina,2023-11-13 22:19:24,00:00:10,,Marry Me_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:10,00:00:10,EG (Egypt)
Dina,2023-11-13 22:17:44,00:01:34,,The Outcasts_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:01:34,Not latest view,EG (Egypt)
Dina,2023-11-13 22:16:15,00:01:24,Autoplayed: user action: None; ,Click_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:01:24,00:01:24,EG (Egypt)
Dina,2023-11-13 20:34:30,01:25:35,,Bride Wars,,LG 2016 MStar M2 Standard DTV Smart TV,01:25:03,01:25:03,EG (Egypt)
Dina,2023-11-09 09:13:12,00:55:54,,What Happens in Vegas,,LG 2016 MStar M2 Standard DTV Smart TV,01:14:22,01:14:22,EG (Egypt)
Dina,2023-11-08 13:45:50,00:22:17,,What Happens in Vegas,,LG 2016 MStar M2 Standard DTV Smart TV,00:22:18,Not latest view,EG (Egypt)
Dina,2023-11-08 00:28:50,00:16:29,,Friends: Season 7: The One with Chandler's Dad (Episode 22),,DefaultWidevineAndroidPhone,00:16:49,Not latest view,EG (Egypt)
Dina,2023-11-08 00:28:12,00:00:23,,Friends: Season 7: The One with Chandler's Dad (Episode 22),,DefaultWidevineAndroidPhone,00:00:23,Not latest view,EG (Egypt)
Dina,2023-11-06 19:08:05,01:31:02,,My Bride,,LG 2016 MStar M2 Standard DTV Smart TV,01:30:07,01:30:07,EG (Egypt)
Dina,2023-11-06 19:04:12,00:00:02,Autoplayed: user action: None; ,Love Hard,,LG 2016 MStar M2 Standard DTV Smart TV,00:00:02,00:00:02,EG (Egypt)
Dina,2023-11-06 16:59:21,01:52:45,,New Year's Eve,,LG 2016 MStar M2 Standard DTV Smart TV,01:52:54,01:52:54,EG (Egypt)
Dina,2023-11-06 16:54:45,00:00:05,Autoplayed: user action: None; ,Relatable Clip: Sly,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:05,00:00:05,EG (Egypt)
Dina,2023-11-05 14:25:39,00:21:29,,Friends: Season 7: The One with the Vows (Episode 21),,DefaultWidevineAndroidPhone,00:21:26,00:21:26,EG (Egypt)
Dina,2023-11-05 14:02:55,00:21:54,,Friends: Season 7: The One with Rachel's Big Kiss (Episode 20),,DefaultWidevineAndroidPhone,00:21:53,00:21:53,EG (Egypt)
Dina,2023-11-05 13:59:09,00:03:43,,Friends: Season 7: The One with Ross and Monica's Cousin (Episode 19),,DefaultWidevineAndroidPhone,00:21:54,00:21:54,EG (Egypt)
Dina,2023-11-04 23:26:14,00:00:05,,Season 1 Trailer: Finding Ola,TRAILER,LG DTV 2021 MTK LM21A UHD TV Smart TV,00:00:05,Not latest view,EG (Egypt)
Dina,2023-11-04 23:25:08,00:01:01,,Marry Me_hook_primary_16x9,HOOK,LG DTV 2021 MTK LM21A UHD TV Smart TV,00:01:01,Not latest view,EG (Egypt)
Dina,2023-11-04 23:23:32,00:01:34,Autoplayed: user action: None; ,The Outcasts_hook_primary_16x9,HOOK,LG DTV 2021 MTK LM21A UHD TV Smart TV,00:01:34,Not latest view,EG (Egypt)
Dina,2023-11-04 20:41:55,01:59:25,,The Humans and the Mongoose,,LG DTV 2021 MTK LM21A UHD TV Smart TV,01:58:39,01:58:39,EG (Egypt)
Dina,2023-11-04 20:41:24,00:00:04,Autoplayed: user action: None; ,The Outcasts_hook_primary_16x9,HOOK,LG DTV 2021 MTK LM21A UHD TV Smart TV,00:00:04,Not latest view,EG (Egypt)
Dina,2023-11-04 15:09:33,00:16:04,,Falling for Christmas,,LG 2016 MStar M2 Standard DTV Smart TV,00:16:04,00:16:04,EG (Egypt)
Dina,2023-11-02 08:11:04,00:49:06,,The Humans and the Mongoose,,DefaultWidevineAndroidPhone,01:02:52,Not latest view,EG (Egypt)
Dina,2023-11-02 07:55:22,00:14:45,,The Humans and the Mongoose,,DefaultWidevineAndroidPhone,00:43:59,Not latest view,EG (Egypt)
Dina,2023-10-30 19:58:32,00:17:48,,Friends: Season 7: The One with Ross and Monica's Cousin (Episode 19),,DefaultWidevineAndroidPhone,00:18:17,Not latest view,EG (Egypt)
Dina,2023-10-30 19:36:14,00:22:15,,Friends: Season 7: The One with Joey's Award (Episode 18),,DefaultWidevineAndroidPhone,00:21:52,00:21:52,EG (Egypt)
Dina,2023-10-30 19:27:33,00:08:39,,Friends: Season 7: The One with the Cheap Wedding Dress (Episode 17),,DefaultWidevineAndroidPhone,00:21:53,00:21:53,EG (Egypt)
Dina,2023-10-30 19:26:53,00:00:26,Autoplayed: user action: None; ,Teaser: Last Call for Istanbul,TEASER_TRAILER,DefaultWidevineAndroidPhone,00:00:26,Not latest view,EG (Egypt)
Dina,2023-10-30 14:32:58,00:12:52,,Friends: Season 7: The One with the Cheap Wedding Dress (Episode 17),,DefaultWidevineAndroidPhone,00:13:17,Not latest view,EG (Egypt)
Dina,2023-10-30 14:16:58,00:15:37,,Friends: Season 7: The One with the Truth About London (Episode 16),,DefaultWidevineAndroidPhone,00:15:34,00:15:34,EG (Egypt)
Dina,2023-10-30 14:04:18,00:12:09,,Friends: Season 7: The One with Joey's New Brain (Episode 15),,DefaultWidevineAndroidPhone,00:22:23,00:22:23,EG (Egypt)
Dina,2023-10-12 07:19:39,00:10:17,,Friends: Season 7: The One with Joey's New Brain (Episode 15),,DefaultWidevineAndroidPhone,00:10:16,Not latest view,EG (Egypt)
Dina,2023-10-12 06:59:51,00:19:44,,Friends: Season 7: The One Where They All Turn Thirty (Episode 14),,DefaultWidevineAndroidPhone,00:21:53,00:21:53,EG (Egypt)
Dina,2023-10-07 18:41:11,00:01:09,,As Good as It Gets_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:01:09,00:01:09,EG (Egypt)
Dina,2023-10-07 18:39:11,00:01:57,,Season 1 Trailer: Finding Ola,TRAILER,LG 2016 MStar M2 Standard DTV Smart TV,00:01:57,Not latest view,EG (Egypt)
Dina,2023-10-07 18:37:37,00:01:28,Autoplayed: user action: None; ,Trailer: Nowhere,TRAILER,LG 2016 MStar M2 Standard DTV Smart TV,00:01:28,00:01:28,EG (Egypt)
Dina,2023-10-07 16:59:05,01:38:12,,Mom Is Pregnant,,LG 2016 MStar M2 Standard DTV Smart TV,01:39:43,01:39:43,EG (Egypt)
Dina,2023-10-07 10:29:47,00:01:57,,Season 1 Trailer: Finding Ola,TRAILER,LG 2016 MStar M2 Standard DTV Smart TV,00:01:57,Not latest view,EG (Egypt)
Dina,2023-10-07 10:28:15,00:01:28,,Trailer: Nowhere,TRAILER,LG 2016 MStar M2 Standard DTV Smart TV,00:01:28,Not latest view,EG (Egypt)
Dina,2023-10-07 10:26:43,00:01:27,Autoplayed: user action: None; ,Hakayat Benat: Season 1_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:01:27,Not latest view,EG (Egypt)
Dina,2023-10-07 08:26:47,01:37:46,Autoplayed: user action: User_Interaction; ,Two For Rent,,LG 2016 MStar M2 Standard DTV Smart TV,01:38:12,01:38:12,EG (Egypt)
Dina,2023-10-05 20:06:15,00:36:02,Autoplayed: user action: User_Interaction; ,Notting Hill,,LG 2016 MStar M2 Standard DTV Smart TV,00:26:48,00:26:48,EG (Egypt)
Dina,2023-10-05 20:05:03,00:01:05,,Notting Hill_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:01:05,00:01:05,EG (Egypt)
Dina,2023-10-05 20:03:44,00:01:05,Autoplayed: user action: None; ,Notting Hill_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:01:05,Not latest view,EG (Egypt)
Dina,2023-10-05 18:29:09,01:30:40,,Leligar,,LG 2016 MStar M2 Standard DTV Smart TV,01:27:10,01:27:10,EG (Egypt)
Dina,2023-10-04 20:05:20,00:00:19,,The Big Bang Theory: Season 1_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:19,00:00:19,EG (Egypt)
Dina,2023-10-04 20:04:43,00:00:33,,Gossip Girl: Season 1_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:33,00:00:33,EG (Egypt)
Dina,2023-10-04 20:03:09,00:01:28,Autoplayed: user action: None; ,Trailer: Nowhere,TRAILER,LG 2016 MStar M2 Standard DTV Smart TV,00:01:28,Not latest view,EG (Egypt)
Dina,2023-10-04 17:02:48,02:21:47,,The Holiday,,LG 2016 MStar M2 Standard DTV Smart TV,02:10:59,02:10:59,EG (Egypt)
Dina,2023-10-04 16:59:48,00:00:25,Autoplayed: user action: None; ,Teaser: Nowhere,TEASER_TRAILER,LG 2016 MStar M2 Standard DTV Smart TV,00:00:29,00:00:29,EG (Egypt)
Dina,2023-10-02 19:46:54,00:00:33,,Gossip Girl: Season 1_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:33,Not latest view,EG (Egypt)
Dina,2023-10-02 19:46:06,00:00:45,,The Good Doctor: The Good Doctor: Season 1_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:45,00:00:45,EG (Egypt)
Dina,2023-10-02 19:43:14,00:02:48,,Season 1 Trailer: ONE PIECE,TRAILER,LG 2016 MStar M2 Standard DTV Smart TV,00:02:48,00:02:48,EG (Egypt)
Dina,2023-10-02 18:02:55,01:38:44,Autoplayed: user action: User_Interaction; ,Nabil El Gamil Plastic Surgeon,,LG 2016 MStar M2 Standard DTV Smart TV,01:38:10,01:38:10,EG (Egypt)
Dina,2023-10-02 16:19:32,00:17:33,,Nabil El Gamil Plastic Surgeon,,LG 2016 MStar M2 Standard DTV Smart TV,00:17:33,Not latest view,EG (Egypt)
Dina,2023-10-01 07:35:03,00:01:56,,Friends: Season 7: The One Where They All Turn Thirty (Episode 14),,DefaultWidevineAndroidPhone,00:01:56,Not latest view,EG (Egypt)
Dina,2023-10-01 07:12:25,00:22:32,,Friends: Season 7: The One Where Rosita Dies (Episode 13),,DefaultWidevineAndroidPhone,00:21:54,00:21:54,EG (Egypt)
Dina,2023-09-25 07:11:04,00:01:50,,Friends: Season 7: The One Where Rosita Dies (Episode 13),,DefaultWidevineAndroidPhone,00:01:58,Not latest view,EG (Egypt)
Dina,2023-09-25 06:49:07,00:21:53,,Friends: Season 7: The One Where They're Up All Night (Episode 12),,DefaultWidevineAndroidPhone,00:21:53,00:21:53,EG (Egypt)
Dina,2023-09-25 06:44:53,00:04:13,,Friends: Season 7: The One with All the Cheesecakes (Episode 11),,DefaultWidevineAndroidPhone,00:21:54,00:21:54,EG (Egypt)
Dina,2023-09-25 06:44:13,00:00:08,,Trailer: The Wonderful Story of Henry Sugar,TRAILER,DefaultWidevineAndroidPhone,00:00:08,00:00:08,EG (Egypt)
Dina,2023-09-25 06:44:01,00:00:05,,Shark Tale_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:05,00:00:05,EG (Egypt)
Dina,2023-09-25 06:43:51,00:00:05,,The Swan Princess_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:04,00:00:04,EG (Egypt)
Dina,2023-09-25 06:43:37,00:00:10,,A Series of Unfortunate Events: Season 1: The Bad Beginning: Part One (Episode 1),,DefaultWidevineAndroidPhone,00:00:09,00:00:09,EG (Egypt)
Dina,2023-09-25 06:42:57,00:00:36,,A Series of Unfortunate Events (Trailer),TRAILER,DefaultWidevineAndroidPhone,00:00:36,00:00:36,EG (Egypt)
Dina,2023-09-25 06:42:34,00:00:07,,Trailer: Yes Day,TRAILER,DefaultWidevineAndroidPhone,00:00:07,00:00:07,EG (Egypt)
Dina,2023-09-25 06:42:19,00:00:09,,Man Vs Bee: Season 1 - CLM 9,HOOK,DefaultWidevineAndroidPhone,00:00:09,00:00:09,EG (Egypt)
Dina,2023-09-25 06:41:24,00:00:48,,First Daughter_hook_01_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:48,00:00:48,EG (Egypt)
Dina,2023-09-24 18:49:31,00:17:48,Autoplayed: user action: None; ,Friends: Season 7: The One with All the Cheesecakes (Episode 11),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:17:48,Not latest view,EG (Egypt)
Dina,2023-09-24 18:28:03,00:21:22,,Friends: Season 7: The One with the Holiday Armadillo (Episode 10),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:52,00:21:52,EG (Egypt)
Dina,2023-09-24 18:27:47,00:00:12,Autoplayed: user action: None; ,Friends: Season 1 - CLM 5,HOOK,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:12,00:00:12,EG (Egypt)
Dina,2023-09-24 14:14:38,00:00:02,Autoplayed: user action: None; ,Friends: Season 7: The One with the Holiday Armadillo (Episode 10),,LG DTV 2021 MTK LM21A UHD TV Smart TV,00:00:02,Not latest view,EG (Egypt)
Dina,2023-09-24 13:52:39,00:21:52,,Friends: Season 7: The One with All the Candy (Episode 9),,LG DTV 2021 MTK LM21A UHD TV Smart TV,00:21:52,00:21:52,EG (Egypt)
Dina,2023-09-24 13:50:35,00:01:59,,Friends: Season 7: The One Where Chandler Doesn't Like Dogs (Episode 8),,LG DTV 2021 MTK LM21A UHD TV Smart TV,00:21:53,00:21:53,EG (Egypt)
Dina,2023-09-24 10:12:03,00:00:12,Autoplayed: user action: None; ,Friends: Season 1 - CLM 5,HOOK,LG DTV 2021 MTK LM21A UHD TV Smart TV,00:00:12,Not latest view,EG (Egypt)
Dina,2023-09-22 15:53:24,00:19:56,,Friends: Season 7: The One Where Chandler Doesn't Like Dogs (Episode 8),,DefaultWidevineAndroidPhone,00:19:56,Not latest view,EG (Egypt)
Dina,2023-09-22 15:31:31,00:21:52,,Friends: Season 7: The One with Ross' Library Book (Episode 7),,DefaultWidevineAndroidPhone,00:21:52,00:21:52,EG (Egypt)
Dina,2023-09-22 15:21:53,00:01:20,,Friends: Season 7: The One with Ross' Library Book (Episode 7),,DefaultWidevineAndroidPhone,00:21:52,Not latest view,EG (Egypt)
Dina,2023-09-21 20:54:54,00:20:11,,Friends: Season 7: The One with Ross' Library Book (Episode 7),,DefaultWidevineAndroidPhone,00:20:37,Not latest view,EG (Egypt)
Dina,2023-09-21 20:29:11,00:21:43,,Friends: Season 7: The One with the Nap Partners (Episode 6),,DefaultWidevineAndroidPhone,00:21:53,00:21:53,EG (Egypt)
Dina,2023-09-18 09:22:31,00:08:00,,Friends: Season 7: The One with the Engagement Picture (Episode 5),,DefaultWidevineAndroidPhone,00:21:49,00:21:49,EG (Egypt)
Dina,2023-09-18 08:25:24,00:34:22,,A Man Wanted,,DefaultWidevineAndroidPhone,01:34:36,01:34:36,EG (Egypt)
Dina,2023-09-18 08:25:06,00:00:04,,Cinemagraph: Heads Up!,CINEMAGRAPH,DefaultWidevineAndroidPhone,00:00:03,00:00:03,EG (Egypt)
Dina,2023-09-18 08:15:03,00:02:00,,A Man Wanted,,DefaultWidevineAndroidPhone,01:00:16,Not latest view,EG (Egypt)
Dina,2023-09-13 14:15:12,01:28:37,,For Ziko,,LG 2016 MStar M2 Standard DTV Smart TV,01:28:42,01:28:42,EG (Egypt)
Dina,2023-09-10 07:10:12,00:44:49,,A Stand Worthy of Men,,DefaultWidevineAndroidPhone,01:21:45,Not latest view,EG (Egypt)
Dina,2023-09-10 07:08:50,00:00:28,,Two for Rent_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:12,00:00:12,EG (Egypt)
Dina,2023-09-10 07:07:50,00:00:11,,Season 5 Inciting Incident Clip 2: Virgin River,HOOK,DefaultWidevineAndroidPhone,00:00:11,00:00:11,EG (Egypt)
Dina,2023-09-10 07:07:39,00:00:05,,Season 5 Inciting Incident Clip 2: Virgin River,HOOK,DefaultWidevineAndroidPhone,00:00:05,Not latest view,EG (Egypt)
Dina,2023-09-05 13:10:38,00:37:57,,A Stand Worthy of Men,,LG DTV 2021 MTK LM21A UHD TV Smart TV,00:37:57,Not latest view,EG (Egypt)
Dina,2023-08-31 14:06:41,00:09:03,,Friends: Season 7: The One with the Engagement Picture (Episode 5),,DefaultWidevineAndroidPhone,00:13:51,Not latest view,EG (Egypt)
Dina,2023-08-30 10:33:20,00:00:05,Autoplayed: user action: None; ,Forrest Gump_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:05,00:00:05,EG (Egypt)
Dina,2023-08-30 10:27:49,00:00:27,Autoplayed: user action: None; ,How to Get Away with Murder: Season 1_hook_primary_16x9,HOOK,LG 2016 MStar M2 Standard DTV Smart TV,00:00:27,00:00:27,EG (Egypt)
Dina,2023-08-27 14:06:22,00:04:19,,Friends: Season 7: The One with the Engagement Picture (Episode 5),,DefaultWidevineAndroidPhone,00:04:49,Not latest view,EG (Egypt)
Dina,2023-08-27 14:04:17,00:01:58,,Friends: Season 7: The One with Rachel's Assistant (Episode 4),,DefaultWidevineAndroidPhone,00:21:51,00:21:51,EG (Egypt)
Dina,2023-08-25 22:34:33,00:19:56,,Friends: Season 7: The One with Rachel's Assistant (Episode 4),,DefaultWidevineAndroidPhone,00:19:54,Not latest view,EG (Egypt)
Dina,2023-08-25 22:24:43,00:09:47,,Friends: Season 7: The One with Phoebe's Cookies (Episode 3),,DefaultWidevineAndroidPhone,00:21:14,00:21:14,EG (Egypt)
Dina,2023-08-23 23:01:42,00:11:19,,Friends: Season 7: The One with Phoebe's Cookies (Episode 3),,DefaultWidevineAndroidPhone,00:11:28,Not latest view,EG (Egypt)
Dina,2023-08-23 22:40:15,00:21:23,,Friends: Season 7: The One with Rachel's Book (Episode 2),,DefaultWidevineAndroidPhone,00:21:52,00:21:52,EG (Egypt)
